0	m31697/700/CCS
0	m21688/700/CCS
0	m11101/700/CCS
0	m19000/700/CCS
0	m5713/700/CCS
0	m36270/700/CCS
0	m7109/700/CCS
0	m37731/700/CCS
0	m40382/700/CCS
0	m40863/700/CCS
0	m29529/700/CCS
0	m41703/700/CCS
0	m9169/700/CCS
0	m6688/700/CCS
0	m45134/700/CCS
0	m25126/700/CCS
0	m2064/700/CCS
0	m16240/700/CCS
0	m14318/700/CCS
0	m35421/700/CCS
0	m32939/700/CCS
0	m44195/700/CCS
0	m1458/700/CCS
0	m37867/700/CCS
0	m7263/700/CCS
0	m20807/700/CCS
0	m41754/700/CCS
0	m4106/700/CCS
0	m21025/700/CCS
0	m30051/700/CCS
0	m31218/700/CCS
0	m27383/700/CCS
0	m44448/700/CCS
0	m15914/700/CCS
0	m8803/700/CCS
0	m32992/700/CCS
0	m35110/700/CCS
0	m35828/700/CCS
0	m10689/700/CCS
0	m42636/700/CCS
0	m42245/700/CCS
0	m33590/700/CCS
0	m30190/700/CCS
0	m46815/700/CCS
0	m30231/700/CCS
0	m18731/700/CCS
0	m48391/700/CCS
0	m2175/700/CCS
0	m49472/700/CCS
0	m14805/700/CCS
0	m25806/700/CCS
0	m49704/700/CCS
0	m19694/700/CCS
0	m2963/700/CCS
0	m22873/700/CCS
0	m31549/700/CCS
0	m41355/700/CCS
0	m22551/700/CCS
0	m33367/700/CCS
0	m2576/700/CCS
0	m26394/700/CCS
0	m37233/700/CCS
0	m40573/700/CCS
0	m41799/700/CCS
0	m18303/700/CCS
0	m30374/700/CCS
0	m41362/700/CCS
0	m20341/700/CCS
0	m31070/700/CCS
0	m22585/700/CCS
0	m44375/700/CCS
0	m26148/700/CCS
0	m45331/700/CCS
0	m33948/700/CCS
0	m8502/700/CCS
0	m31462/700/CCS
0	m41501/700/CCS
0	m11430/700/CCS
0	m7194/700/CCS
0	m37589/700/CCS
0	m15126/700/CCS
0	m10263/700/CCS
0	m42199/700/CCS
0	m15360/700/CCS
0	m18416/700/CCS
0	m18033/700/CCS
0	m33804/700/CCS
0	m16108/700/CCS
0	m11088/700/CCS
0	m25127/700/CCS
0	m25659/700/CCS
0	m19654/700/CCS
0	m5990/700/CCS
0	m10839/700/CCS
0	m23739/700/CCS
0	m29938/700/CCS
0	m20461/700/CCS
0	m5967/700/CCS
0	m23300/700/CCS
0	m31018/700/CCS
0	m9042/700/CCS
0	m22437/700/CCS
0	m5473/700/CCS
0	m15367/700/CCS
0	m4005/700/CCS
0	m23352/700/CCS
0	m24044/700/CCS
0	m9211/700/CCS
0	m1188/700/CCS
0	m17464/700/CCS
0	m10993/700/CCS
0	m36916/700/CCS
0	m14579/700/CCS
0	m41397/700/CCS
0	m29256/700/CCS
0	m12261/700/CCS
0	m41949/700/CCS
0	m30310/700/CCS
0	m40386/700/CCS
0	m21867/700/CCS
0	m23944/700/CCS
0	m21713/700/CCS
0	m27797/700/CCS
0	m28788/700/CCS
0	m46826/700/CCS
0	m261/700/CCS
0	m16951/700/CCS
0	m3565/700/CCS
0	m7842/700/CCS
0	m18647/700/CCS
0	m14375/700/CCS
