0	m43508/100/CCS
0	m7547/100/CCS
0	m8530/100/CCS
0	m15474/100/CCS
0	m729/100/CCS
0	m17327/100/CCS
0	m13671/100/CCS
0	m7241/100/CCS
0	m26833/100/CCS
0	m3076/100/CCS
0	m8386/100/CCS
0	m9021/100/CCS
0	m24749/100/CCS
0	m17026/100/CCS
0	m24002/100/CCS
0	m27113/100/CCS
0	m10439/100/CCS
0	m28522/100/CCS
0	m38494/100/CCS
0	m14664/100/CCS
0	m25783/100/CCS
0	m16223/100/CCS
0	m25154/100/CCS
0	m15416/100/CCS
0	m24298/100/CCS
0	m35381/100/CCS
0	m3289/100/CCS
0	m7707/100/CCS
0	m28336/100/CCS
0	m23391/100/CCS
0	m1479/100/CCS
0	m44072/100/CCS
0	m28544/100/CCS
0	m16550/100/CCS
0	m30222/100/CCS
0	m12532/100/CCS
0	m34714/100/CCS
0	m43683/100/CCS
0	m4977/100/CCS
0	m16129/100/CCS
0	m1778/100/CCS
0	m38952/100/CCS
0	m45360/100/CCS
0	m42252/100/CCS
0	m49040/100/CCS
0	m47880/100/CCS
0	m42945/100/CCS
0	m10258/100/CCS
0	m14130/100/CCS
0	m8288/100/CCS
0	m5101/100/CCS
0	m1734/100/CCS
0	m10514/100/CCS
0	m23945/100/CCS
0	m33951/100/CCS
0	m35327/100/CCS
0	m48086/100/CCS
0	m13453/100/CCS
0	m11309/100/CCS
0	m18802/100/CCS
0	m1796/100/CCS
0	m20349/100/CCS
0	m46798/100/CCS
0	m25424/100/CCS
0	m28505/100/CCS
0	m44528/100/CCS
0	m315/100/CCS
0	m18790/100/CCS
0	m36813/100/CCS
0	m34688/100/CCS
0	m15174/100/CCS
0	m46327/100/CCS
0	m13835/100/CCS
0	m1692/100/CCS
0	m42276/100/CCS
0	m40842/100/CCS
0	m39204/100/CCS
0	m48537/100/CCS
0	m17581/100/CCS
0	m13898/100/CCS
0	m26815/100/CCS
0	m31382/100/CCS
0	m35762/100/CCS
0	m40573/100/CCS
0	m37881/100/CCS
0	m4392/100/CCS
0	m21800/100/CCS
0	m982/100/CCS
0	m27489/100/CCS
0	m12304/100/CCS
0	m30366/100/CCS
0	m36312/100/CCS
0	m37275/100/CCS
0	m5354/100/CCS
0	m11791/100/CCS
0	m38772/100/CCS
0	m21603/100/CCS
0	m10393/100/CCS
0	m14656/100/CCS
0	m19229/100/CCS
0	m17139/100/CCS
0	m8482/100/CCS
0	m26820/100/CCS
0	m9133/100/CCS
0	m33835/100/CCS
0	m31244/100/CCS
0	m6634/100/CCS
0	m37845/100/CCS
0	m13129/100/CCS
0	m40917/100/CCS
0	m20357/100/CCS
0	m39191/100/CCS
0	m21312/100/CCS
0	m4082/100/CCS
0	m38919/100/CCS
0	m8176/100/CCS
0	m4507/100/CCS
0	m1627/100/CCS
0	m24377/100/CCS
0	m16387/100/CCS
0	m14555/100/CCS
0	m6418/100/CCS
0	m9443/100/CCS
0	m16076/100/CCS
0	m213/100/CCS
0	m4959/100/CCS
0	m2779/100/CCS
0	m30155/100/CCS
0	m31766/100/CCS
0	m5/100/CCS
0	m3916/100/CCS
0	m46316/100/CCS
0	m42755/100/CCS
0	m48552/100/CCS
0	m4171/100/CCS
0	m28896/100/CCS
0	m14157/100/CCS
0	m11913/100/CCS
0	m16370/100/CCS
0	m49612/100/CCS
0	m29901/100/CCS
0	m30941/100/CCS
0	m2942/100/CCS
0	m41094/100/CCS
0	m28095/100/CCS
0	m23285/100/CCS
0	m27714/100/CCS
0	m12582/100/CCS
0	m27434/100/CCS
0	m5883/100/CCS
0	m44242/100/CCS
0	m2441/100/CCS
0	m40636/100/CCS
0	m34147/100/CCS
0	m18083/100/CCS
0	m7290/100/CCS
0	m11574/100/CCS
0	m31632/100/CCS
0	m19417/100/CCS
0	m46006/100/CCS
0	m32623/100/CCS
0	m40348/100/CCS
0	m39632/100/CCS
0	m34554/100/CCS
0	m49114/100/CCS
0	m15563/100/CCS
0	m47645/100/CCS
0	m39547/100/CCS
0	m8141/100/CCS
0	m6292/100/CCS
0	m4840/100/CCS
0	m2655/100/CCS
0	m36842/100/CCS
0	m12341/100/CCS
0	m9937/100/CCS
0	m6613/100/CCS
0	m27951/100/CCS
0	m32799/100/CCS
0	m5952/100/CCS
0	m22783/100/CCS
0	m45442/100/CCS
0	m8513/100/CCS
0	m21679/100/CCS
0	m18850/100/CCS
0	m40588/100/CCS
0	m3239/100/CCS
0	m20904/100/CCS
0	m41024/100/CCS
0	m48311/100/CCS
0	m26345/100/CCS
0	m17810/100/CCS
0	m39910/100/CCS
0	m38842/100/CCS
0	m17161/100/CCS
0	m1630/100/CCS
0	m33904/100/CCS
0	m1215/100/CCS
0	m17776/100/CCS
0	m12636/100/CCS
0	m19555/100/CCS
0	m3753/100/CCS
0	m5379/100/CCS
0	m5289/100/CCS
0	m6020/100/CCS
0	m44478/100/CCS
0	m45338/100/CCS
0	m30797/100/CCS
0	m768/100/CCS
0	m16689/100/CCS
0	m24637/100/CCS
0	m32592/100/CCS
0	m18944/100/CCS
0	m33600/100/CCS
0	m14274/100/CCS
0	m14575/100/CCS
